feature,statistic,pvalue,qvalue_bh
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_cardiffensis,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_imitans,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_arboriphilus,-5.030412927710887,4.894246173632702e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_albicans,-5.101841751759954,3.363639569717561e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_411,-5.093483059584,3.515444753186441e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_274,-5.0703066858233985,3.971751595695124e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,-5.064227636968158,4.1005942980187106e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,-5.330945905491802,9.770252118501535e-08,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Butyribacterium_methylotrophicum,-5.148194499281157,2.6300570440390984e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum,-5.157313072564017,2.5051873954180555e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_624,-5.019014711107313,5.193717290743592e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_infantium,-5.364760614749073,8.105664751916241e-08,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_tobetsuensis,-5.163772061972709,2.420223880777728e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Oligella|s__Oligella_urethralis,-5.0155952461262405,5.286952511163182e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis,-5.050169836490417,4.414174310624979e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_europaeus,-5.0247138194091,5.041837941693931e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_ascorbata,-5.075625853571733,3.8622261476811624e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum,-5.1892280790540255,2.1116762159540794e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_helleri,-5.029653046603983,4.913681564212244e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobacterium|s__Methanobacterium_sp_MB1,-5.029653046603983,4.913681564212244e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis,-5.02623358162291,5.002065766199676e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_minutissimum,-5.01711500834005,5.245317096179034e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pseudogenitalium,-5.0391515604402946,4.6760009329871464e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_farciminis,-5.0722063885906605,3.932295678920394e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium|s__Denitrobacterium_detoxificans,-5.045230609295534,4.529746955463592e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_oleiciplenus,-5.005336851183023,5.576442688427036e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sartorii,-5.226842193845822,1.7242954475605468e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_443,-5.007996435057191,5.499955318672359e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_530,-5.127297768841271,2.9393043704533874e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_598,-5.0247138194091,5.041837941693931e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_saerimneri,-5.073346210251018,3.908803965064544e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_OM08_11,-5.024333878855647,5.051828535311927e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercorirosoris,-5.0269934627298145,4.982293310651086e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_viscericola,-5.180109505771166,2.2175568187762566e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus,-5.048270133723154,4.4582846491304493e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_gadei,-5.106401038401384,3.283524452814292e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_mossii,-5.073726150804471,3.9010035317696534e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_sp_37_18,-5.073726150804471,3.9010035317696534e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_vaginae,-5.231021539933799,1.685758632059217e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_nuruki,-5.269775476385952,1.3659073343318376e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_deltae,-5.148954380388062,2.619425746651615e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Acidipropionibacterium|s__Acidipropionibacterium_acidipropionici,-5.022814116641838,5.091982157778027e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pyruviciproducens,-5.060808171987086,4.174830849131588e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_riegelii,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_simulans,-5.01711500834005,5.245317096179034e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_sp_HMSC058E07,-5.01711500834005,5.245317096179034e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_sp_HMSC078H07,-5.01711500834005,5.245317096179034e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_sp_HMSC08A12,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_tuscaniense,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_urealyticum,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_variabile,-5.013695543358978,5.33944505552623e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_paucivorans,-5.022814116641838,5.091982157778027e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_ravenspurgense,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Plantibacter|s__Plantibacter_flavus,-5.004197029522666,5.609536005085345e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_varians,-5.010276078377905,5.435200670260593e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Pseudoglutamicibacter|s__Pseudoglutamicibacter_albus,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Pseudoglutamicibacter|s__Pseudoglutamicibacter_cumminsii,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionimicrobium|s__Propionimicrobium_lymphophilum,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_argentinicus,-5.2363407076821336,1.6379147520206338e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paralimentarius,-5.073346210251018,3.908803965064544e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_citreum,-5.272815000813572,1.3434697162636986e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_sp_BV3C26,-5.0391515604402946,4.6760009329871464e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum,-5.041051263207557,4.6298141219179337e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_frankenforstense,-5.1014618112065016,3.3704003514367826e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_naviforme,-5.106780978954837,3.2769319826903476e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_sp_CAG_439,-5.092343237923642,3.5366509891952327e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_ulcerans,-5.122738482199841,3.011298671315713e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia_amnii,-5.006856613396833,5.532610946708996e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Kerstersia|s__Kerstersia_gyiorum,-5.005336851183023,5.576442688427036e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Oligella|s__Oligella_urethralis,-5.175550219129736,2.2724029573050662e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis,-5.2108846906008175,1.8794224230318907e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_testosteroni,-5.012935662252073,5.36058247524249e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_thiooxydans,-5.012935662252073,5.36058247524249e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia_tsuruhatensis,-5.012935662252073,5.36058247524249e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sicca,-5.0581485881129185,4.2334651861663947e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus|s__Desulfobulbus_oralis,-5.004197029522666,5.609536005085345e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_harei,-5.0250937599625525,5.031866402849111e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_coli,-5.015975186679693,5.276513881679849e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_nuruki,-5.1014618112065016,3.3704003514367826e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_sp_oral_taxon_110,-5.01103595948481,5.413779606794789e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile,-5.030412927710887,4.894246173632702e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_CAG_542,-5.016355127233146,5.266095126903767e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_hypermegale,-5.0798051996597104,3.778220868306594e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_jalaludinii,-5.098422286778882,3.4249608711444156e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_multacida,-5.010656018931358,5.424479943435892e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus,-5.0391515604402946,4.6760009329871464e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_succinatiphilus,-5.012935662252073,5.36058247524249e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis,-5.031552749371245,4.865232034560954e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_stantonii,-5.047510252616249,4.476047582478828e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Negativicoccus|s__Negativicoccus_succinicivorans,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_seminalis,-5.063467755861254,4.116980421520577e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_tobetsuensis,-5.319547688888227,1.0402554457295443e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_hydrogenalis,-5.0391515604402946,4.6760009329871464e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_nagyae,-5.0391515604402946,4.6760009329871464e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_sp_KA00067,-5.005336851183023,5.576442688427036e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_duerdenii,-5.004576970076118,5.598483917362976e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus,-5.015215305572788,5.297411051756806e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_curvus,-5.027373403283267,4.972435369555465e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis,-5.034592273798864,4.788669697221284e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_170,-5.015215305572788,5.297411051756806e-07,2.5093324396081776e-06
metaphlan_counts::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47,-5.371599544711218,7.804126705786747e-08,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_terrigena,-5.005336851183023,5.576442688427036e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_hauseri,-5.061188112540538,4.166518744251927e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_penneri,-5.073726150804471,3.9010035317696534e-07,2.5093324396081776e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Providencia|s__Providencia_rettgeri,-5.004956910629571,5.587452824574662e-07,2.5093324396081776e-06
